NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,97692014|34672011|48372023,1011735609,R PORTO RICO,,SP,3509254,10M0G7W|5M00G7W,LTE|WCDMA,798|2140|2117.5,743|1950|1927.5,60,Ran Sharing,não,056001603518,13|14.7,23|25,67|53,0,37,057731705894|027191702519,80|60,-24.73471,-48.10501,2023-06-27,2021-02-25,2038-04-30,20240503,1,60.0,0.33293
CLARO,50409105090,97692014|34672011|48372023,1011735609,R PORTO RICO,,SP,3509254,10M0G7W|5M00G7W,LTE|WCDMA,798|2140|2117.5,743|1950|1927.5,195,Ran Sharing,não,056001603518,13|14.7,23|25,67|53,0,37,057731705894|027191702519,80|60,-24.73471,-48.10501,2023-06-27,2021-02-25,2038-04-30,20240503,3,195.0,0.33293
CLARO,50409105090,97692014|34672011|48372023,1011735609,R PORTO RICO,,SP,3509254,10M0G7W|5M00G7W,LTE|WCDMA,798|2140|2117.5,743|1950|1927.5,300,Ran Sharing,não,056001603518,13|14.7,23|25,67|53,0,17,057731705894|027191702519,80|60,-24.73471,-48.10501,2023-06-27,2021-02-25,2038-04-30,20240503,4,300.0,0.33293
CLARO,50409105090,46622011|97692014,1014800916,ROD REGIS BITTENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,0|80,,,056001603518|003020401705,14.3|13|20.1,25|23|30,65|67|35,0,60,006091702519|057731705894|021130703903,79.43|80|50.2,-24.72285,-48.06783,2023-05-11,2023-03-28,2028-03-31|2029-12-08,20240503,1,0.0,1.87052
CLARO,50409105090,46622011|97692014,1014800916,ROD REGIS BITTENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,90,,,056001603518,14.3|13,25|23,65|67,0,60,006091702519|057731705894,79.43|80,-24.72285,-48.06783,2023-05-11,2023-03-28,2028-03-31|2029-12-08,20240503,2,90.0,1.87052
CLARO,50409105090,46622011,1014800916,ROD REGIS BITTENCOURT,,SP,3509254,200KG7W,GSM,1875,1780,180,,,003020401705,20.1,30,35,0,60,021130703903,50.2,-24.72285,-48.06783,2023-05-11,2023-03-28,2028-03-31,20240503,3,180.0,1.87052
CLARO,50409105090,46622011|97692014,1014800916,ROD REGIS BITTENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,270,,,056001603518|003020401705,14.3|20.1|13,25|30|23,65|35|67,0,60,006091702519|021130703903|057731705894,79.43|50.2|80,-24.72285,-48.06783,2023-05-11,2023-03-28,2028-03-31|2029-12-08,20240503,4,270.0,1.87052
CLARO,50409105090,46622011|97692014,1014806078,ROD BR 116 REGIS BITENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,50,,,003020401705|056001603518,20.1|14.3|13,30|25|23,35|65|67,-2|0,75|77,021130703903|006091702519|057731705894,50.2|79.43|80,-24.7548,-48.15873,2023-05-05,2023-03-29,2028-03-31|2029-12-08,20240503,1,50.0,2.63423
CLARO,50409105090,46622011|97692014,1014806078,ROD BR 116 REGIS BITENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,220,,,003020401705|056001603518,20.1|14.3|13,30|25|23,35|65|67,-2|0,75|77,021130703903|006091702519|057731705894,50.2|79.43|80,-24.7548,-48.15873,2023-05-05,2023-03-29,2028-03-31|2029-12-08,20240503,3,220.0,2.63423
CLARO,50409105090,46622011|97692014,1014806078,ROD BR 116 REGIS BITENCOURT,,SP,3509254,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,300|350,,,003020401705|056001603518,20.1|14.3|13,30|25|23,35|65|67,-2|0,75|77,021130703903|006091702519|057731705894,50.2|79.43|80,-24.7548,-48.15873,2023-05-05,2023-03-29,2028-03-31|2029-12-08,20240503,4,350.0,2.63423
