NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|97812014|53342019,1014050500,"Estrada Imperial Pedro Guedes, S/N (Km 2,4 Morro da Tv) - Morro da Tv",-,SP,3552007,10M0G7W,GSM|LTE,1812.5|778|788,1717.5|723|733,40,,,034641103518,15|13.88,25,67|65,0,54,083071803257|048811903257,20|40,-22.661053,-44.845869,2024-03-29,2022-07-26,2031-03-11|2029-12-08,20240503,1,40.0,0.02441
TIM,50010613854,48352023|47102015|97812014|53342019,1014050500,"Estrada Imperial Pedro Guedes, S/N (Km 2,4 Morro da Tv) - Morro da Tv",-,SP,3552007,5M00G7W|10M0G7W,WCDMA|GSM|LTE,2130|1812.5|778|788,1940|1717.5|723|733,120|170,,,034641103518,15.5|15|13.88,25,63|67|65,0,58|54,008041101882|083071803257|048811903257,40|20,-22.661053,-44.845869,2024-03-29,2022-07-26,2038-04-30|2031-03-11|2029-12-08,20240503,2,170.0,0.02441
TIM,50010613854,48352023,1014050500,"Estrada Imperial Pedro Guedes, S/N (Km 2,4 Morro da Tv) - Morro da Tv",-,SP,3552007,5M00G7W,WCDMA,2130,1940,220,,,034641103518,15.5,25,63,0,58,008041101882,40,-22.661053,-44.845869,2024-03-29,2022-07-26,2038-04-30,20240503,3,220.0,0.02441
TIM,50010613854,47102015|97812014|53342019|48352023,1014050500,"Estrada Imperial Pedro Guedes, S/N (Km 2,4 Morro da Tv) - Morro da Tv",-,SP,3552007,10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|778|788|2130,1717.5|723|733|1940,270|280,,,034641103518,15|13.88|15.5,25,67|65|63,0,54|58,083071803257|048811903257|008041101882,20|40,-22.661053,-44.845869,2024-03-29,2022-07-26,2031-03-11|2029-12-08|2038-04-30,20240503,4,270.0,0.02441
TIM,50010613854,166252022,1015496730,Estrada Municipal Osvaldo De Paula Cardoso,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,360,,,026960904280,16,30,65,-1,57,019980701882,20,-22.80635,-44.842914,2023-11-27,2023-11-27,2032-12-22,20240503,0,360.0,8.035260000000001
TIM,50010613854,166252022,1015496730,Estrada Municipal Osvaldo De Paula Cardoso,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,120,,,026960904280,16,30,65,0,57,019980701882,20,-22.80635,-44.842914,2023-11-27,2023-11-27,2032-12-22,20240503,2,120.0,8.035260000000001
TIM,50010613854,166252022,1015496730,Estrada Municipal Osvaldo De Paula Cardoso,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,180,,,026960904280,16,30,65,-1,57,019980701882,20,-22.80635,-44.842914,2023-11-27,2023-11-27,2032-12-22,20240503,3,180.0,8.035260000000001
TIM,50010613854,166252022,1015496919,Estrada Imperial Pedro Guedes,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,220,,,007690501705,15,30,81.69,0,59,019980701882,20,-22.661053,-44.845869,2023-11-27,2023-11-27,2032-12-22,20240503,3,220.0,0.02441
TIM,50010613854,166252022,1015496919,Estrada Imperial Pedro Guedes,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,280,,,007690501705,15,30,81.69,0,59,019980701882,20,-22.661053,-44.845869,2023-11-27,2023-11-27,2032-12-22,20240503,4,280.0,0.02441
TIM,50010613854,166252022,1015496935,Rodovia Presidente Dutra,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,70,,,005200301293,15.5,27,68,0,60,019980701882,20,-22.619494,-44.911844,2023-11-27,2023-11-27,2032-12-22,20240503,1,70.0,4.097925
TIM,50010613854,166252022,1015496935,Rodovia Presidente Dutra,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,230,,,005200301293,15.5,27,68,0,60,019980701882,20,-22.619494,-44.911844,2023-11-27,2023-11-27,2032-12-22,20240503,3,230.0,4.097925
TIM,50010613854,166252022,1015496935,Rodovia Presidente Dutra,-,SP,3552007,200KG7W,GSM,1842.5,1747.5,320,,,005200301293,15.5,27,68,0,60,019980701882,20,-22.619494,-44.911844,2023-11-27,2023-11-27,2032-12-22,20240503,4,320.0,4.097925
TIM,50010613854,47102015|16992008,689010095,"RUA JOSÉ DE ABREU FERRAZ ,S/N,CENTRO",,SP,3552007,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1820|1822.5|957.5|1825|2135,1805|1820|955|1822.5|2125,220,Greenfield,não,007690501705|029630905344,14.3|16.9,26.0|32|32.0,81.69|84.27,7.00|7,40.0|40,006030301882|011560301882|008041101882|005851101882,35|47|80|61.200,-22.66125,-44.845444,2017-02-21,2007-03-14,2031-03-11|2023-04-30,20240503,3,220.0,0.02441
