NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|59592012|97692014|105752021|48372023|34672011,1000415250,R BENEDICTO ELIAS GUEDES,ESQ RUA RUI SERGIO RODRIGUES DE MOURA,SP,3549904,200KG7W|20M0G7W|10M0G7W|100MG7W|5M00G7W|2M50G7W,GSM|LTE|NR|WCDMA,1875|2640|798|3350|885|2117.5|2140|892.75,1780|2520|743|3350|840|1927.5|1950|847.75,20,Greenfield,sim,,16.7|17.6|13.3|23|13.8|17.2,25,64|60|13.5|65,-3,36|36.5,006091702519|056351705894|029361602519|072212102519|039721705894|008041101882,79.43|40|200|80|61.52,-23.1947,-45.93632,2024-04-03,2014-08-19,2028-03-31|2027-10-18|2029-12-08|2041-12-08|2038-04-30|2026-06-01,20240503,1,20.0,1.208885
CLARO,50409105090,46622011|59592012|97692014|105752021|48372023|34672011,1000415250,R BENEDICTO ELIAS GUEDES,ESQ RUA RUI SERGIO RODRIGUES DE MOURA,SP,3549904,200KG7W|20M0G7W|10M0G7W|100MG7W|5M00G7W|2M50G7W,GSM|LTE|NR|WCDMA,1875|2640|798|3350|885|2117.5|2140|892.75,1780|2520|743|3350|840|1927.5|1950|847.75,110,Greenfield,sim,,16.7|17.6|13.3|23|13.8|17.2,25,64|60|13.5|65,-3,36|36.5,006091702519|056351705894|029361602519|072212102519|039721705894|008041101882,79.43|40|200|80|61.52,-23.1947,-45.93632,2024-04-03,2014-08-19,2028-03-31|2027-10-18|2029-12-08|2041-12-08|2038-04-30|2026-06-01,20240503,2,110.0,1.208885
CLARO,50409105090,46622011|59592012|97692014|105752021|48372023|34672011,1000415250,R BENEDICTO ELIAS GUEDES,ESQ RUA RUI SERGIO RODRIGUES DE MOURA,SP,3549904,200KG7W|20M0G7W|10M0G7W|100MG7W|5M00G7W|2M50G7W,GSM|LTE|NR|WCDMA,1875|2640|798|3350|885|2117.5|2140|892.75,1780|2520|743|3350|840|1927.5|1950|847.75,240,Greenfield,sim,,16.7|17.6|13.3|23|13.8|17.2,25,64|60|13.5|65,-3|-1,36|36.5,006091702519|056351705894|029361602519|072212102519|039721705894|008041101882,79.43|40|200|80|61.52,-23.1947,-45.93632,2024-04-03,2014-08-19,2028-03-31|2027-10-18|2029-12-08|2041-12-08|2038-04-30|2026-06-01,20240503,3,240.0,1.208885
CLARO,50409105090,46622011|59592012|97692014|105752021,1001899951,EST VEREADOR PEDRO DAVID,PROJETO RURAL,SP,3549904,200KG7W|20M0G7W|10M0G7W|50M0G7W|5M00D7W,GSM|LTE|WCDMA,1875|2640|798|2325|885,1780|2520|743|0|840,0,Greenfield,sim,027331703519,16.16|17.05|14.1|16.2,27|28|25,66.76|65.49|66.56|79,0,19,012111805894|056351705894|057731705894|139102102519|039721705894,20|40|80|50,-22.89978,-45.92781,2023-02-23,2015-08-17,2028-03-31|2027-10-18|2029-12-08|2041-12-08,20240503,1,0.0,7.977335
CLARO,50409105090,46622011|59592012|97692014|105752021,1001899951,EST VEREADOR PEDRO DAVID,PROJETO RURAL,SP,3549904,200KG7W|20M0G7W|10M0G7W|50M0G7W|5M00D7W,GSM|LTE|WCDMA,1875|2640|798|2325|885,1780|2520|743|0|840,120,Greenfield,sim,027331703519,16.16|17.05|14.1|16.2,27|28|25,66.76|65.49|66.56|79,-2,19,012111805894|056351705894|057731705894|139102102519|039721705894,20|40|80|50,-22.89978,-45.92781,2023-02-23,2015-08-17,2028-03-31|2027-10-18|2029-12-08|2041-12-08,20240503,2,120.0,7.977335
CLARO,50409105090,46622011|59592012|97692014|105752021,1001899951,EST VEREADOR PEDRO DAVID,PROJETO RURAL,SP,3549904,200KG7W|20M0G7W|10M0G7W|50M0G7W|5M00D7W,GSM|LTE|WCDMA,1875|2640|798|2325|885,1780|2520|743|0|840,240,Greenfield,sim,027331703519,16.16|17.05|14.1|16.2,27|28|25,66.76|65.49|66.56|79,-2,19,012111805894|056351705894|057731705894|139102102519|039721705894,20|40|80|50,-22.89978,-45.92781,2023-02-23,2015-08-17,2028-03-31|2027-10-18|2029-12-08|2041-12-08,20240503,3,240.0,7.977335
CLARO,50409105090,46622011|59592012|97692014|48372023|34672011,1002429452,R DOS LILAZES,,SP,3549904,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|798|885|2117.5|2140,1780|2520|743|840|1927.5|1950,130,Rooftop,sim,027331703519|012720905344,16.16|17.05|14.1|13.52|16.18,27|28|25|20,66.76|65.49|66.56|68|65,1,29,012111805894|056351705894|057731705894|010641001882|039721705894|008041101882,20|40|80|63.5|61.52,-23.23073,-45.91872,2023-06-21,2016-01-05,2028-03-31,20240503,2,130.0,0.37401999999999996
CLARO,50409105090,46622011|59592012|97692014|48372023|34672011,1002429452,R DOS LILAZES,,SP,3549904,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|798|885|2117.5|2140,1780|2520|743|840|1927.5|1950,205,Rooftop,sim,027331703519|012720905344,16.16|17.05|14.1|13.52|16.18,27|28|25|20,66.76|65.49|66.56|68|65,1,29,012111805894|056351705894|057731705894|010641001882|039721705894|008041101882,20|40|80|63.5|61.52,-23.23073,-45.91872,2023-06-21,2016-01-05,2028-03-31,20240503,3,205.0,0.37401999999999996
CLARO,50409105090,46622011|59592012|97692014|48372023|34672011,1002429452,R DOS LILAZES,,SP,3549904,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|798|885|2117.5|2140,1780|2520|743|840|1927.5|1950,300,Rooftop,sim,027331703519|012720905344,16.16|17.05|14.1|13.52|16.18,27|28|25|20,66.76|65.49|66.56|68|65,1,29,012111805894|056351705894|057731705894|010641001882|039721705894|008041101882,20|40|80|63.5|61.52,-23.23073,-45.91872,2023-06-21,2016-01-05,2028-03-31,20240503,4,300.0,0.37401999999999996
CLARO,50409105090,59592012|16952008|46622011,1003234914,"ROD PRESIDENTE DUTRA, 154, JARDIM DAS INDÚSTRIAS",,SP,3549904,20M0G7W|5M00G7W,LTE|WCDMA,2650|2125|890,2630|2110|880,80,Rooftop,não,027331703519|012720905344,17.05|16.16|13.52,28.0|26.0|20.0,65.49|66.76|68.0,0.0,35.0,043341501882|027191702519|008881101882|039721705894,40.0|60.0|72.44|80.0,-23.23611,-45.92583,2020-06-12,2016-09-12,2027-10-18|2023-04-30|2028-03-31,20240503,1,80.0,0.213635
CLARO,50409105090,59592012|16952008|46622011,1003234914,"ROD PRESIDENTE DUTRA, 154, JARDIM DAS INDÚSTRIAS",,SP,3549904,20M0G7W|5M00G7W,LTE|WCDMA,2650|2125|890,2630|2110|880,150,Rooftop,não,027331703519|012720905344,17.05|16.16|13.52,28.0|26.0|20.0,65.49|66.76|68.0,0.0,35.0,043341501882|027191702519|008881101882|039721705894,40.0|60.0|72.44|80.0,-23.23611,-45.92583,2020-06-12,2016-09-12,2027-10-18|2023-04-30|2028-03-31,20240503,2,150.0,0.213635
